Backbone,Dataset,Horizon,Channels,Protocol,TrainingPrecision,OptimizerBackend,SDPABackend,Direct_MSE,Final_MSE,Direct_MAE,Final_MAE,Retrieval_MSE,Scalar_MSE,RawAdaptive_MSE,Oracle_MSE,ScalarAlpha,ShrinkLambda,RawMeanAlpha,FinalMeanAlpha,Validation_Direct_MSE,Validation_Final_MSE,Validation_Gain_pct,MSEGain_pct,MAEGain_pct,ImprovedChannelFraction,OracleHeadroom_pct,GateBestEpoch,SegMoEBestEpoch,SegMoECommit,TestAnchors,RuntimeMinutes,CI_Low,CI_High,SignificantPositive,SignificantNegative
SegMoE,ExchangeFull8,96,8,ExchangeFull8SegMoEOOFReranker36F,BF16,AdamW_nonfused,math_only,0.0870032819827006,0.0870032819827006,0.2075456483885174,0.2075456483885174,0.1567171307463477,0.0870032819827006,0.0867728068918499,0.0663606415143418,0.0,0.0,0.1002747840807627,0.0,0.1660967409184524,0.1660967409184524,0.0,0.0,0.0,0.0,23.726277903474163,1,20,420fb3e22fea229ac685efb00dac0d222c8e48bf,1423,0.0784744143486022,0.0,0.0,False,False
SegMoE,ExchangeFull8,192,8,ExchangeFull8SegMoEOOFReranker36F,BF16,AdamW_nonfused,math_only,0.1831860621350999,0.1831860621350999,0.3071525825743877,0.3071525825743877,0.3319933593527691,0.1831860621350999,0.1793534072371949,0.1348909158498251,0.0,0.0,0.1003212975485484,0.0,0.2884441231116411,0.2884441231116411,0.0,0.0,0.0,0.0,26.363985186633407,1,20,420fb3e22fea229ac685efb00dac0d222c8e48bf,1327,0.1096563061078389,0.0,0.0,False,False
SegMoE,ExchangeFull8,336,8,ExchangeFull8SegMoEOOFReranker36F,BF16,AdamW_nonfused,math_only,0.3310333655488302,0.3310333655488302,0.4201781689744014,0.4201781689744014,0.8482739904942885,0.3310333655488302,0.3282216089011649,0.2452013414752458,0.0,0.0,0.1003265020107678,0.0,0.4929592256754953,0.4929592256754953,0.0,0.0,0.0,0.0,25.9285114451472,1,20,420fb3e22fea229ac685efb00dac0d222c8e48bf,1183,0.1534670829772949,0.0,0.0,False,False
SegMoE,ExchangeFull8,720,8,ExchangeFull8SegMoEOOFReranker36F,BF16,AdamW_nonfused,math_only,0.8083992845739248,0.8083992845739248,0.6801962909637481,0.6801962909637481,1.5062211926963829,0.8083992845739248,0.7864170881326267,0.6098150566015136,0.0,0.0,0.100389348102899,0.0,1.6833534414647149,1.6833534414647149,0.0,0.0,0.0,0.0,24.565116738948763,1,20,420fb3e22fea229ac685efb00dac0d222c8e48bf,799,0.1483446558316548,0.0,0.0,False,False

