Dataset,Backbone,Horizon,ProtocolFamily,ExperimentFamily,Direct_MSE,Final_MSE,MSEGain_pct,Direct_MAE,Final_MAE,MAEGain_pct,FinalMeanAlpha,OracleHeadroom_pct,ValidationGain_pct,CI_Low,CI_High,SignificantPositive,SignificantNegative,SourcePath,SourceScore,RecoveredFamilyBonus,FinalSourceScore,SelectedHasCI,CI_Low_recovered,CI_High_recovered,SigPositive_recovered,SigNegative_recovered,BlockLen_recovered,Replicates_recovered,RecoveredSourcePath,RecoveredSourcePriority,Final_CI_Low,Final_CI_High,Final_SignificantPositive,Final_SignificantNegative,SignificanceSource,HasFinalCI,SignClass,ObservedDirection
Exchange,SegMoE,336,segmoe_dataset_specific,exchange_full8_segmoe_oof_reranker,0.3310333655488302,0.3310333655488302,0.0,0.4201781689744014,0.4201781689744014,0.0,0.0,25.9285114451472,,0.0,0.0,False,False,/data/dataset/strong_forecaster/exchange_full8_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,,,,,,,,,0.0,0.0,False,False,Experiment37Selected,True,nonsignificant,tie
Exchange,SegMoE,720,segmoe_dataset_specific,exchange_full8_segmoe_oof_reranker,0.8083992845739248,0.8083992845739248,0.0,0.6801962909637481,0.6801962909637481,0.0,0.0,24.565116738948763,,0.0,0.0,False,False,/data/dataset/strong_forecaster/exchange_full8_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,,,,,,,,,0.0,0.0,False,False,Experiment37Selected,True,nonsignificant,tie
Exchange,TimeMixer,96,exchange_three_backbone_frozen_historical_memory,exchange_three_backbone_frozen_historical_memory,0.092542667149715,0.0909065535188112,1.7679559940247445,0.2106000459423324,0.2087298629991448,0.8880258951604122,,,,,,,,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/summary.csv,1415,0,1415,False,0.0009518411081892,0.0023723000458653,True,False,24.0,5000.0,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0009518411081892,0.0023723000458653,True,False,HistoricalRecovery,True,positive,win
Exchange,TimeMixer,192,exchange_three_backbone_frozen_historical_memory,exchange_three_backbone_frozen_historical_memory,0.1775089305750145,0.1775089305750145,0.0,0.2996925329550718,0.2996925329550718,0.0,,,,,,,,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/summary.csv,1415,0,1415,False,0.0,0.0,False,False,24.0,5000.0,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0,0.0,False,False,HistoricalRecovery,True,nonsignificant,tie
Exchange,TimeMixer,336,exchange_three_backbone_frozen_historical_memory,exchange_three_backbone_frozen_historical_memory,0.3293218097835839,0.3293218097835839,0.0,0.4174324805899252,0.4174324805899252,0.0,,,,,,,,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/summary.csv,1415,0,1415,False,0.0,0.0,False,False,24.0,5000.0,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0,0.0,False,False,HistoricalRecovery,True,nonsignificant,tie
Exchange,TimeMixer,720,exchange_three_backbone_frozen_historical_memory,exchange_three_backbone_frozen_historical_memory,1.149432104498986,1.149432104498986,0.0,0.8001252724911236,0.8001252724911236,0.0,,,,,,,,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/summary.csv,1415,0,1415,False,0.0,0.0,False,False,24.0,5000.0,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0,0.0,False,False,HistoricalRecovery,True,nonsignificant,tie
Exchange,iTransformer,96,exchange_three_backbone_frozen_historical_memory,exchange_three_backbone_frozen_historical_memory,0.0984711895176797,0.0984711895176797,0.0,0.2234300116222898,0.2234300116222898,0.0,,,,,,,,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/summary.csv,1415,0,1415,False,0.0,0.0,False,False,24.0,5000.0,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0,0.0,False,False,HistoricalRecovery,True,nonsignificant,tie
Exchange,iTransformer,192,exchange_three_backbone_frozen_historical_memory,exchange_three_backbone_frozen_historical_memory,0.1822884732481821,0.1822884732481821,0.0,0.3059674685417317,0.3059674685417317,0.0,,,,,,,,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/summary.csv,1415,0,1415,False,0.0,0.0,False,False,24.0,5000.0,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0,0.0,False,False,HistoricalRecovery,True,nonsignificant,tie
Exchange,iTransformer,336,exchange_three_backbone_frozen_historical_memory,exchange_three_backbone_frozen_historical_memory,0.3460226894222213,0.3460226894222213,0.0,0.4261196656842224,0.4261196656842224,0.0,,,,,,,,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/summary.csv,1415,0,1415,False,0.0,0.0,False,False,24.0,5000.0,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0,0.0,False,False,HistoricalRecovery,True,nonsignificant,tie
Exchange,iTransformer,720,exchange_three_backbone_frozen_historical_memory,exchange_three_backbone_frozen_historical_memory,0.8323040547127911,0.8323040547127911,0.0,0.6902834912190959,0.6902834912190959,0.0,,,,,,,,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/summary.csv,1415,0,1415,False,0.0,0.0,False,False,24.0,5000.0,/data/dataset/strong_forecaster/exchange_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0,0.0,False,False,HistoricalRecovery,True,nonsignificant,tie
Solar,PatchTST,96,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.1834286834023196,0.1804498540473651,1.6239713984213078,0.2461447941188977,0.2439171854956817,0.904999283527392,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,-0.0012814823198083,0.0073687775436244,False,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,-0.0012814823198083,0.0073687775436244,False,False,HistoricalRecovery,True,nonsignificant,win
Solar,PatchTST,192,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.1887699359267186,0.187717599456842,0.5574703750946584,0.2409184192772119,0.2411476597832592,-0.0951527520124994,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,-0.0018703361564759,0.003870975101819,False,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,-0.0018703361564759,0.003870975101819,False,False,HistoricalRecovery,True,nonsignificant,win
Solar,PatchTST,336,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.1995934477617568,0.1958214039422273,1.889863551048015,0.2536373088538962,0.2507597032778806,1.1345356048045652,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,0.002086532273173,0.0053851804315423,True,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.002086532273173,0.0053851804315423,True,False,HistoricalRecovery,True,positive,win
Solar,PatchTST,720,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.2139127534799074,0.2093844882262052,2.116874838006072,0.2605291778446755,0.2580265537641639,0.9605926296684116,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,0.0027375739957366,0.006250527066191,True,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0027375739957366,0.006250527066191,True,False,HistoricalRecovery,True,positive,win
Solar,SegMoE,96,segmoe_dataset_specific,solar_full137_segmoe_oof_reranker,0.1891514878018879,0.1816166690072851,3.983483757999599,0.2329188753540613,0.2316961942819413,0.5249385951488057,0.1783134586558114,22.039522202322253,,0.0016192058737919,0.013436405473025,True,False,/data/dataset/strong_forecaster/solar_full137_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,,,,,,,,,0.0016192058737919,0.013436405473025,True,False,Experiment37Selected,True,positive,win
Solar,SegMoE,192,segmoe_dataset_specific,solar_full137_segmoe_oof_reranker,0.2246130578758383,0.2170937206005042,3.3476848347305985,0.2581548513140255,0.2616276954900982,-1.34525621284889,0.398643371817625,24.6088862375472,,8.751107766905242e-05,0.0153000834423237,True,False,/data/dataset/strong_forecaster/solar_full137_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,,,,,,,,,8.751107766905242e-05,0.0153000834423237,True,False,Experiment37Selected,True,positive,win
Solar,SegMoE,336,segmoe_dataset_specific,solar_full137_segmoe_oof_reranker,0.2744595423203432,0.2346752292664643,14.495510965854288,0.2860790616207758,0.2791711063036513,2.41470147377708,0.4693251848685094,31.199073101716387,,0.0305250423758419,0.0490051878625548,True,False,/data/dataset/strong_forecaster/solar_full137_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,,,,,,,,,0.0305250423758419,0.0490051878625548,True,False,Experiment37Selected,True,positive,win
Solar,SegMoE,720,segmoe_dataset_specific,solar_full137_segmoe_oof_reranker,0.3898442804190498,0.2694233377692328,30.8894983710867,0.3370395128206296,0.3030038960742263,10.098405513811928,0.5973357910568597,41.19595281888651,,0.1080772260707041,0.1323034107496409,True,False,/data/dataset/strong_forecaster/solar_full137_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,,,,,,,,,0.1080772260707041,0.1323034107496409,True,False,Experiment37Selected,True,positive,win
Solar,TimeMixer,96,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.1952985305233216,0.190238755338425,2.590790197621305,0.2417479415997633,0.2420828170955047,-0.1385225841119239,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,0.0009051457715724,0.0097909768641399,True,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0009051457715724,0.0097909768641399,True,False,HistoricalRecovery,True,positive,win
Solar,TimeMixer,192,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.2285472596047608,0.2190607496859794,4.150786990483721,0.2696273099237662,0.2691074866484117,0.1927932580351246,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,0.0027348116042395,0.0166651290384898,True,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0027348116042395,0.0166651290384898,True,False,HistoricalRecovery,True,positive,win
Solar,TimeMixer,336,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.2557546244569881,0.2331407037397095,8.842037857689531,0.2887077262137884,0.2809635960149015,2.682342554681869,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,0.0167811973691129,0.0289672814966656,True,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0167811973691129,0.0289672814966656,True,False,HistoricalRecovery,True,positive,win
Solar,TimeMixer,720,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.2533367162716108,0.2401810809025298,5.19294461643547,0.2867851204386265,0.2843303477603989,0.8559623576261911,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,0.0069021479236349,0.019541005608182,True,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0069021479236349,0.019541005608182,True,False,HistoricalRecovery,True,positive,win
Solar,iTransformer,96,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.2040832482227266,0.1827217399083232,10.467056213791002,0.2299201397461288,0.228564496585452,0.5896147950212993,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,0.0122699937720677,0.0309004691115775,True,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0122699937720677,0.0309004691115775,True,False,HistoricalRecovery,True,positive,win
Solar,iTransformer,192,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.2446279860377865,0.2131263954630226,12.877345345882835,0.2635451763610652,0.2575325380871774,2.281445009507689,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,0.0219534110451324,0.0419974224926387,True,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0219534110451324,0.0419974224926387,True,False,HistoricalRecovery,True,positive,win
Solar,iTransformer,336,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.2520724344224862,0.2168056403774507,13.990738069330709,0.2752909639016128,0.2650860448073997,3.706957522172879,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,0.0279031321260951,0.0436907334548777,True,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0279031321260951,0.0436907334548777,True,False,HistoricalRecovery,True,positive,win
Solar,iTransformer,720,solar_historical_memory,solar_three_backbone_frozen_historical_memory,0.2526167011589317,0.2251790147733785,10.861390501766945,0.2759176295601034,0.269137417426183,2.4573319743033823,,,,,,,,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/summary.csv,415,0,415,False,0.0202486235284537,0.0351776749213662,True,False,24.0,5000.0,/data/dataset/strong_forecaster/solar_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0202486235284537,0.0351776749213662,True,False,HistoricalRecovery,True,positive,win
Traffic,PatchTST,96,full862_oof,traffic_full862_oof_patchtst_h192_720_completion,0.3719117060096196,0.3717644268355507,0.0396005749991415,0.2576900387410405,0.2577253494328512,-0.0137027771749512,0.0066232939353693,5.962852287278103,,-8.998621978824031e-06,0.0003263104207095,False,False,/data/dataset/strong_forecaster/traffic_full862_oof_patchtst_h192_720_completion/patchtst_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,-0.0007341118224364,0.0020194070678397,False,False,24.0,5000.0,/data/dataset/strong_forecaster/traffic_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,-8.998621978824031e-06,0.0003263104207095,False,False,Experiment37Selected,True,nonsignificant,win
Traffic,PatchTST,192,full862_oof,traffic_full862_oof_patchtst_h192_720_completion,0.3917456332311953,0.3914998519686902,0.0627400133290118,0.2652779459879735,0.2652809101389082,-0.0011173755600617,0.0081248431132789,4.583427145506629,,0.0001432359989037,0.000341904527691,True,False,/data/dataset/strong_forecaster/traffic_full862_oof_patchtst_h192_720_completion/patchtst_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,-0.0004415098267764,0.0024404531124084,False,False,24.0,5000.0,/data/dataset/strong_forecaster/traffic_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0001432359989037,0.000341904527691,True,False,Experiment37Selected,True,positive,win
Traffic,PatchTST,336,full862_oof,traffic_full862_oof_patchtst_h192_720_completion,0.406908366789165,0.4067529360430673,0.0381979725126247,0.2723713543362867,0.2724762297710443,-0.0385045758623123,0.0056372443077891,3.3955805332285247,,7.890919913187637e-05,0.0002210197876933,True,False,/data/dataset/strong_forecaster/traffic_full862_oof_patchtst_h192_720_completion/patchtst_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,0.0004429444004985,0.0006952702833572,True,False,24.0,5000.0,/data/dataset/strong_forecaster/traffic_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,7.890919913187637e-05,0.0002210197876933,True,False,Experiment37Selected,True,positive,win
Traffic,PatchTST,720,full862_oof,traffic_full862_oof_patchtst_h192_720_completion,0.4386681230826301,0.4386167986937471,0.0117000498058502,0.2922233471023729,0.2923208931808042,-0.0333806588003704,0.0037811781665076,2.623604612990528,,2.879157165508195e-05,7.541298161018017e-05,True,False,/data/dataset/strong_forecaster/traffic_full862_oof_patchtst_h192_720_completion/patchtst_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,0.0,0.0,False,False,24.0,5000.0,/data/dataset/strong_forecaster/traffic_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,2.879157165508195e-05,7.541298161018017e-05,True,False,Experiment37Selected,True,positive,win
Traffic,SegMoE,96,full862_oof,traffic_full862_segmoe_oof_reranker,0.3664770527038604,0.3663602922869866,0.0318602259029182,0.2465796588848408,0.2466234416104168,-0.0177560167671977,0.0022670394816661,6.439662952872065,,7.018633863547313e-05,0.0001648994383707,True,False,/data/dataset/strong_forecaster/traffic_full862_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,2800,0,2800,True,,,,,,,,,7.018633863547313e-05,0.0001648994383707,True,False,Experiment37Selected,True,positive,win
Traffic,SegMoE,192,full862_oof,traffic_full862_segmoe_oof_reranker,0.3835089048112506,0.3834537540185921,0.0143805768175281,0.2547590737354641,0.2548348317511931,-0.0297371216727204,0.0016128277164669,4.310092679490315,,3.434242880017347e-05,7.396870985389079e-05,True,False,/data/dataset/strong_forecaster/traffic_full862_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,2800,0,2800,True,,,,,,,,,3.434242880017347e-05,7.396870985389079e-05,True,False,Experiment37Selected,True,positive,win
Traffic,SegMoE,336,full862_oof,traffic_full862_segmoe_oof_reranker,0.3990932773047924,0.3990616101178768,0.0079347833492626,0.2638411821560103,0.2639010975241485,-0.0227088764720302,0.0011840047294535,2.788236817126649,,2.35239310930326e-05,3.863932829605004e-05,True,False,/data/dataset/strong_forecaster/traffic_full862_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,2800,0,2800,True,,,,,,,,,2.35239310930326e-05,3.863932829605004e-05,True,False,Experiment37Selected,True,positive,win
Traffic,SegMoE,720,full862_oof,traffic_full862_segmoe_oof_reranker,0.4430367654041073,0.4428845587918487,0.0343553005403035,0.2896020631048043,0.2897453432473728,-0.0494748348932459,0.0073374528251473,2.068968888262461,,0.0001223098990223,0.0001817641366378,True,False,/data/dataset/strong_forecaster/traffic_full862_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,2800,0,2800,True,,,,,,,,,0.0001223098990223,0.0001817641366378,True,False,Experiment37Selected,True,positive,win
Traffic,TimeMixer,96,full862_oof,traffic_full862_oof_timemixer_h192_720_extension,0.4759760206865044,0.4754629005712898,0.1078037743318605,0.3027581799002423,0.3022218785471851,0.1771385180192245,0.0271721439755916,4.83067448222145,,0.000100636323098,0.0009512982073895,True,False,/data/dataset/strong_forecaster/traffic_full862_oof_timemixer_h192_720_extension/timemixer_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,-2.334709799066162e-05,0.0005980798661918,False,False,24.0,5000.0,/data/dataset/strong_forecaster/traffic_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.000100636323098,0.0009512982073895,True,False,Experiment37Selected,True,positive,win
Traffic,TimeMixer,192,full862_oof,traffic_full862_oof_timemixer_h192_720_extension,0.4850800259496363,0.4841336080540434,0.1951055176391097,0.3087460092251914,0.3080588909806448,0.2225512958923544,0.036171913847906,3.824272047310417,,0.0005295504072109,0.001469989402182,True,False,/data/dataset/strong_forecaster/traffic_full862_oof_timemixer_h192_720_extension/timemixer_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,0.0002276687940399,0.0007506342417761,True,False,24.0,5000.0,/data/dataset/strong_forecaster/traffic_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0005295504072109,0.001469989402182,True,False,Experiment37Selected,True,positive,win
Traffic,TimeMixer,336,full862_oof,traffic_full862_oof_timemixer_h192_720_extension,0.498642347762079,0.4977751871024624,0.1739043351429163,0.3143314539443401,0.3139193103289484,0.1311175226723409,0.0212265321363165,3.0290027298491826,,0.0005792059401138,0.0012731626780108,True,False,/data/dataset/strong_forecaster/traffic_full862_oof_timemixer_h192_720_extension/timemixer_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,-3.26083775221118e-05,0.0003307008056226,False,False,24.0,5000.0,/data/dataset/strong_forecaster/traffic_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0005792059401138,0.0012731626780108,True,False,Experiment37Selected,True,positive,win
Traffic,TimeMixer,720,full862_oof,traffic_full862_oof_timemixer_h192_720_extension,0.5320848980115259,0.5321148938887966,-0.0056374231598761,0.3268207321282951,0.3268085816259822,0.0037177881078034,0.024428805093547,2.449380477035784,,-0.0003174320843729,0.0002594643869187,False,False,/data/dataset/strong_forecaster/traffic_full862_oof_timemixer_h192_720_extension/timemixer_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,-0.0003374235797372,5.267833100078175e-05,False,False,24.0,5000.0,/data/dataset/strong_forecaster/traffic_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,-0.0003174320843729,0.0002594643869187,False,False,Experiment37Selected,True,nonsignificant,loss
Traffic,iTransformer,96,full862_oof,traffic_full862_oof_itransformer_h192_336_720,0.4111624751865889,0.4097479216126922,0.3440376151191087,0.2806010096249042,0.2795653891966414,0.3690722387803248,0.010363345480052,6.381604717142919,,0.0009699458819032,0.0019120549013057,True,False,/data/dataset/strong_forecaster/traffic_full862_oof_itransformer_h192_336_720/itransformer_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,1.1116568814475227e-05,0.0053899718348647,True,False,24.0,5000.0,/data/dataset/strong_forecaster/traffic_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0009699458819032,0.0019120549013057,True,False,Experiment37Selected,True,positive,win
Traffic,iTransformer,192,full862_oof,traffic_full862_oof_itransformer_h192_336_720,0.4282365687097482,0.4275471366363562,0.1609932742243773,0.2864257248126163,0.2856320951021556,0.2770804581117537,0.0191643066533235,4.8879213311936445,,0.0001213927029718,0.0012828366857337,True,False,/data/dataset/strong_forecaster/traffic_full862_oof_itransformer_h192_336_720/itransformer_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,-0.0005481404949508,0.0046626421169484,False,False,24.0,5000.0,/data/dataset/strong_forecaster/traffic_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0001213927029718,0.0012828366857337,True,False,Experiment37Selected,True,positive,win
Traffic,iTransformer,336,full862_oof,traffic_full862_oof_itransformer_h192_336_720,0.4443371749152441,0.445558554342592,-0.274876714418689,0.2944810058387463,0.2944687078898649,0.0041761433292886,0.0298949224301636,3.903386877165107,,-0.001933325901557,-0.0005872458261794,False,True,/data/dataset/strong_forecaster/traffic_full862_oof_itransformer_h192_336_720/itransformer_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,,,,,,,,,-0.001933325901557,-0.0005872458261794,False,True,Experiment37Selected,True,negative,loss
Traffic,iTransformer,720,full862_oof,traffic_full862_oof_itransformer_h192_336_720,0.4770733836085278,0.4753258548504211,0.3663018768493395,0.312971908039808,0.3121890899206157,0.2501240843292287,0.0282242435289511,3.153301450046515,,0.0011894640042261,0.0022837363915466,True,False,/data/dataset/strong_forecaster/traffic_full862_oof_itransformer_h192_336_720/itransformer_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,0.0004629292496967,0.0017538340050992,True,False,24.0,5000.0,/data/dataset/strong_forecaster/traffic_three_backbone_frozen_historical_memory/bootstrap.csv,0.0,0.0011894640042261,0.0022837363915466,True,False,Experiment37Selected,True,positive,win
Weather,PatchTST,96,other,cross_backbone_integrated_evidence,0.149690249945833,,1.503275177115733,0.1978163951808312,,0.7071304782417371,,17.25400509369539,,0.0013200072192939,0.003172379040085,True,False,/data/dataset/strong_forecaster/cross_backbone_integrated_evidence/integrated_32_condition_table.csv,0,10000,10000,True,0.0013200072192939,0.003172379040085,,False,,,/data/dataset/strong_forecaster/cross_backbone_integrated_evidence/integrated_32_condition_table.csv,3.0,0.0013200072192939,0.003172379040085,True,False,Experiment37Selected,True,positive,win
Weather,PatchTST,192,other,cross_backbone_integrated_evidence,0.1947748265644509,,2.203906908701543,0.2408530072696432,,1.1545661800781242,,17.09888015164301,,0.0033191660582186,0.0053250933267161,True,False,/data/dataset/strong_forecaster/cross_backbone_integrated_evidence/integrated_32_condition_table.csv,0,10000,10000,True,0.0033191660582186,0.0053250933267161,,False,,,/data/dataset/strong_forecaster/cross_backbone_integrated_evidence/integrated_32_condition_table.csv,3.0,0.0033191660582186,0.0053250933267161,True,False,Experiment37Selected,True,positive,win
Weather,PatchTST,336,other,cross_backbone_integrated_evidence,0.2469004297119012,,2.26715573421446,0.281547886687564,,0.5781543809319153,,17.327072740317092,,0.0042417223366676,0.006881610397222,True,False,/data/dataset/strong_forecaster/cross_backbone_integrated_evidence/integrated_32_condition_table.csv,0,10000,10000,True,0.0042417223366676,0.006881610397222,,False,,,/data/dataset/strong_forecaster/cross_backbone_integrated_evidence/integrated_32_condition_table.csv,3.0,0.0042417223366676,0.006881610397222,True,False,Experiment37Selected,True,positive,win
Weather,PatchTST,720,other,cross_backbone_integrated_evidence,0.320894337761208,,2.128002822003059,0.3343510497044519,,0.7916831798369092,,17.37435542269231,,0.0053686617693034,0.0083407865780123,True,False,/data/dataset/strong_forecaster/cross_backbone_integrated_evidence/integrated_32_condition_table.csv,0,10000,10000,True,0.0053686617693034,0.0083407865780123,,False,,,/data/dataset/strong_forecaster/cross_backbone_integrated_evidence/integrated_32_condition_table.csv,3.0,0.0053686617693034,0.0083407865780123,True,False,Experiment37Selected,True,positive,win
Weather,SegMoE,96,segmoe_dataset_specific,weather_full21_segmoe_oof_reranker,0.1450168227850863,0.1431306527873184,1.3006559939347015,0.1886523187598445,0.1878701997855639,0.4145822216350496,0.1267779998476688,16.133217388182093,,0.0012840110393216,0.0025082882918067,True,False,/data/dataset/strong_forecaster/weather_full21_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,,,,,,,,,0.0012840110393216,0.0025082882918067,True,False,Experiment37Selected,True,positive,win
Weather,SegMoE,192,segmoe_dataset_specific,weather_full21_segmoe_oof_reranker,0.1894249036843081,0.1857242269334189,1.9536379213667945,0.2322745690726078,0.2308987881216673,0.5923080414844829,0.1491104497899409,16.738540363640773,,0.0028205900133156,0.0046678610864583,True,False,/data/dataset/strong_forecaster/weather_full21_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,,,,,,,,,0.0028205900133156,0.0046678610864583,True,False,Experiment37Selected,True,positive,win
Weather,SegMoE,336,segmoe_dataset_specific,weather_full21_segmoe_oof_reranker,0.2422090328317391,0.2360722992694329,2.533651817423899,0.2740534449040428,0.2725723616488014,0.5404359196287296,0.1531439743029532,18.414486252171045,,0.0047785049982347,0.0075513030164717,True,False,/data/dataset/strong_forecaster/weather_full21_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,,,,,,,,,0.0047785049982347,0.0075513030164717,True,False,Experiment37Selected,True,positive,win
Weather,SegMoE,720,segmoe_dataset_specific,weather_full21_segmoe_oof_reranker,0.3183388763414138,0.3105491910732872,2.446978941953745,0.3290919562569548,0.3263438009313049,0.8350721655147861,0.1591663985863429,17.482988817641424,,0.0063654657503937,0.0093697113500734,True,False,/data/dataset/strong_forecaster/weather_full21_segmoe_oof_reranker/segmoe_all4_horizons_results_with_bootstrap.csv,1600,0,1600,True,,,,,,,,,0.0063654657503937,0.0093697113500734,True,False,Experiment37Selected,True,positive,win
